Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,7811831.56000,7533824.55000,7347938.26000,7236978.03000,7341095.66000,7598911.52000,7861862.27000,8435395.32000,8957452.65000,9318858.33000,9639174.57000,9939255.59000,9896533.70000,9952168.75000,10020825.71000,9947270.35000,9743038.71000,9382594.51000,9830192.85000,10126158.69000,9911516.19000,9442762.38000,8863123.86000,8226538.65000,2021-07-29
Sistema,Sistema,7725188.30000,7430008.35000,7251826.03000,7157016.92000,7252511.49000,7506248.43000,7751536.70000,8331005.08000,8788388.74000,9051023.48000,9471947.10000,9809186.64000,9813400.89000,9816185.53000,9861236.26000,9892183.60000,9736343.50000,9461557.71000,9813699.88000,10201182.61000,10000923.10000,9578529.16000,9017946.25000,8464714.67000,2021-07-30
Sistema,Sistema,7960576.16000,7634253.66000,7415532.91000,7310285.87000,7330768.98000,7375762.09000,7468090.19000,8026286.22000,8591050.87000,8978838.99000,9284047.34000,9540109.92000,9489933.29000,9397710.39000,9273004.12000,9192560.48000,9035917.35000,8903648.46000,9374747.69000,9797444.06000,9589173.01000,9240125.51000,8762789.13000,8275189.34000,2021-07-31
Sistema,Sistema,7791824.88000,7458817.76000,7195910.16000,7036329.74000,6963502.13000,6780101.29000,6601184.37000,6942658.73000,7318413.27000,7669331.53000,7938548.63000,8179870.70000,8284406.19000,8283483.06000,8176325.87000,8065118.01000,7946417.37000,7910167.93000,8617893.23000,9105617.75000,9024440.55000,8769742.12000,8360179.31000,7868329.37000,2021-08-01
Sistema,Sistema,7472385.03000,7222555.90000,7002599.74000,6872195.27000,6986334.64000,7268610.54000,7485061.59000,8059520.32000,8605963.87000,8929084.38000,9244948.34000,9529962.31000,9499589.31000,9501136.72000,9580670.44000,9541527.32000,9358896.83000,9076938.68000,9576553.56000,9936389.88000,9746299.05000,9274632.58000,8658904.66000,8024690.91000,2021-08-02
Sistema,Sistema,7528015.33000,7225035.70000,7034152.20000,6931487.09000,7064426.32000,7397151.49000,7654866.74000,8208755.86000,8704885.86000,9023274.80000,9371957.10000,9689744.88000,9639924.53000,9543667.78000,9641712.22000,9564307.90000,9341562.32000,9105232.12000,9584552.62000,9902684.40000,9689485.41000,9208558.52000,8591314.74000,7921922.31000,2021-08-03
Sistema,Sistema,7415659.86000,7172284.53000,6979136.45000,6906437.33000,7031497.48000,7365734.91000,7648854.14000,8201844.49000,8718826.00000,9031861.71000,9339764.87000,9651835.83000,9650693.07000,9689838.15000,9823916.09000,9830407.11000,9657468.01000,9380924.31000,9718233.56000,10082515.29000,9866890.17000,9552359.84000,8912608.36000,8226337.01000,2021-08-04
Sistema,Sistema,7729755.44000,7434249.68000,7241988.17000,7165667.78000,7278794.82000,7554052.30000,7848034.13000,8441936.73000,8992260.03000,9306818.70000,9665070.85000,9973323.11000,9950363.94000,9949684.67000,10065054.03000,10024337.59000,9751274.30000,9452253.19000,9892925.02000,10222569.33000,10008969.24000,9584000.42000,8970601.44000,8319223.35000,2021-08-05
Sistema,Sistema,7821305.20000,7537878.10000,7342312.99000,7225679.73000,7261486.08000,7546489.81000,7828960.97000,8449637.54000,8971694.98000,9286799.44000,9701090.42000,10002897.29000,9950295.23000,9937987.97000,10044691.74000,9932324.10000,9673237.76000,9377657.24000,9770778.54000,10145159.30000,9962610.31000,9535642.91000,8968268.23000,8404686.21000,2021-08-06
Sistema,Sistema,7923967.84000,7605781.50000,7358004.02000,7208484.65000,7155397.27000,7112401.58000,7017237.50000,7488069.22000,7983061.67000,8301161.45000,8659998.74000,8903664.59000,8992653.48000,8838264.44000,8747093.02000,8666592.55000,8541335.17000,8459166.02000,9086635.94000,9459319.74000,9265659.87000,8886078.68000,8412888.57000,7936386.66000,2021-08-07
Sistema,Sistema,7516713.15000,7249255.79000,7047006.80000,6908739.92000,6824715.28000,6763997.03000,6600068.13000,6882297.43000,7297733.13000,7648786.45000,7963511.21000,8224731.30000,8352038.23000,8287943.25000,8197445.53000,8134826.77000,8035624.56000,8014444.95000,8761429.50000,9327409.84000,9210431.01000,8901446.26000,8433972.27000,7804079.58000,2021-08-08
Sistema,Sistema,7344248.41000,7117380.85000,7006073.68000,6947702.95000,7003254.46000,7309797.64000,7642893.59000,8239962.68000,8851157.51000,9348499.62000,9713170.14000,10036626.54000,10036968.56000,10091021.91000,10265354.63000,10231800.14000,9957851.02000,9503019.72000,9901857.59000,10259486.41000,10057970.50000,9614444.83000,8946216.98000,8302214.64000,2021-08-09
Sistema,Sistema,7804942.46000,7506685.45000,7316314.99000,7237041.36000,7353508.96000,7592682.43000,7871691.75000,8444915.17000,8955785.10000,9211025.53000,9550466.85000,9856824.96000,9836790.46000,9828614.34000,9941912.34000,9914435.25000,9741443.32000,9446798.86000,9958443.38000,10288397.56000,10070641.19000,9607004.75000,8953034.19000,8286614.00000,2021-08-10
Sistema,Sistema,7790280.54000,7525766.49000,7366806.29000,7287521.90000,7386179.22000,7673465.21000,8004677.09000,8523508.85000,9042260.48000,9353741.97000,9639813.45000,9892650.74000,9833894.19000,9795129.33000,9823705.22000,9830200.28000,9633948.36000,9315107.53000,9833413.29000,10178034.62000,9954546.76000,9491067.42000,8848486.49000,8222381.74000,2021-08-11
Sistema,Sistema,7721541.81000,7375572.37000,7216796.61000,7139449.28000,7266200.69000,7541817.36000,7837329.85000,8434385.36000,8961805.04000,9282963.91000,9593783.38000,9916299.48000,9873560.22000,9907410.78000,9880212.04000,9865142.03000,9709641.32000,9420827.57000,9906542.78000,10193440.43000,9988723.37000,9562059.16000,8910757.69000,8284931.48000,2021-08-12
Sistema,Sistema,7775310.44000,7512860.59000,7323141.88000,7251045.94000,7373408.85000,7686473.98000,7907862.07000,8439915.36000,8988130.64000,9299837.78000,9581264.18000,9847088.67000,9829213.69000,9814404.45000,9896989.33000,9862360.22000,9666013.76000,9341748.68000,9840020.97000,10061849.69000,9851196.55000,9420037.26000,8900322.12000,8264628.03000,2021-08-13
Sistema,Sistema,7827264.24000,7554008.75000,7322222.19000,7223786.86000,7242199.75000,7346235.48000,7461537.01000,8001834.26000,8539275.39000,8879611.97000,9187354.30000,9380425.48000,9338366.16000,9208510.29000,9037060.92000,8929163.41000,8760048.02000,8700184.27000,9355201.47000,9588635.76000,9322043.71000,8872937.81000,8369345.31000,7900795.38000,2021-08-14
Sistema,Sistema,7475340.16000,7190974.39000,6993957.31000,6813883.22000,6742054.30000,6671254.26000,6424246.13000,6662577.54000,6981239.03000,7349822.35000,7588191.47000,7823638.01000,7951423.64000,7914815.39000,7796379.95000,7681844.37000,7611860.26000,7673915.94000,8355748.77000,8732391.25000,8649519.52000,8357136.47000,8010616.45000,7617890.85000,2021-08-15
Sistema,Sistema,7220954.30000,6969009.57000,6802624.61000,6684934.62000,6648949.71000,6668118.37000,6552615.48000,6903043.73000,7380253.67000,7789603.84000,8128181.47000,8378800.51000,8445655.60000,8387887.75000,8156511.78000,8007097.90000,7918812.65000,7938867.38000,8635863.93000,9129513.67000,8974398.42000,8597570.48000,8057832.70000,7562261.12000,2021-08-16
Sistema,Sistema,7172113.65000,6909985.30000,6744246.59000,6740726.17000,6855964.40000,7181179.36000,7475270.81000,8006043.14000,8576485.84000,8899709.57000,9218067.57000,9482436.40000,9506213.77000,9535421.74000,9621162.89000,9597172.67000,9430565.18000,9193138.02000,9646149.44000,9926052.85000,9782497.02000,9307044.37000,8634519.96000,7965358.38000,2021-08-17
Sistema,Sistema,7526541.18000,7219510.42000,7056732.10000,7003571.58000,7116942.62000,7389710.38000,7634156.15000,8154459.27000,8674188.59000,8963446.08000,9324261.83000,9606852.32000,9574257.60000,9571948.26000,9766722.29000,9754181.42000,9601963.46000,9338170.27000,9831935.48000,10156907.48000,9953330.68000,9526790.63000,8838518.40000,8161582.70000,2021-08-18
Sistema,Sistema,7715578.48000,7471944.32000,7296101.74000,7208857.32000,7324923.78000,7657090.50000,7933008.62000,8413711.50000,8951259.98000,9193375.82000,9508294.13000,9774990.70000,9672656.12000,9606311.10000,9624606.96000,9583775.98000,9425250.93000,9241888.37000,9750478.68000,9987540.57000,9732689.23000,9223667.63000,8508387.80000,7863759.22000,2021-08-19
Sistema,Sistema,7455766.64000,7210570.27000,7018130.79000,6943889.19000,7068038.23000,7428554.14000,7686627.99000,8279881.97000,8781639.66000,9077602.37000,9447806.78000,9722203.71000,9677400.40000,9583110.86000,9675644.22000,9682616.50000,9509812.88000,9188656.85000,9751938.21000,10027539.93000,9729146.87000,9278688.60000,8681331.40000,8104097.78000,2021-08-20
Sistema,Sistema,7638586.22000,7358594.92000,7151757.85000,7053679.29000,7077468.05000,7183060.33000,7259263.53000,7850345.61000,8466744.72000,8852377.30000,9158491.61000,9393334.00000,9367479.24000,9228383.39000,9091111.03000,8991778.16000,8858738.71000,8743019.87000,9365784.85000,9637113.51000,9393378.84000,8971166.07000,8467581.95000,7973061.42000,2021-08-21
Sistema,Sistema,7529237.09000,7218030.56000,6994144.20000,6846420.16000,6825922.97000,6709692.66000,6517551.14000,6839779.80000,7260714.85000,7618317.76000,7915912.40000,8163665.12000,8258175.09000,8198954.83000,8051567.02000,8001670.16000,7918630.43000,7931697.34000,8697916.53000,9139178.49000,9060846.25000,8794054.51000,8382272.81000,7840983.73000,2021-08-22
Sistema,Sistema,7433431.95000,7197795.15000,7063121.99000,6993278.41000,7094139.77000,7378511.84000,7680484.41000,8315988.38000,8931314.13000,9291199.64000,9648687.05000,9934665.33000,9898551.65000,9901133.00000,9950560.54000,9900288.86000,9687214.87000,9407196.78000,9931663.79000,10097344.83000,9915839.89000,9443487.79000,8739170.23000,8126628.93000,2021-08-23
Sistema,Sistema,7641414.12000,7402508.71000,7226256.98000,7105270.55000,7233402.82000,7568763.35000,7793549.98000,8327673.02000,8811700.05000,9054860.81000,9327534.07000,9650633.73000,9614091.29000,9566535.62000,9708866.85000,9709051.77000,9528338.41000,9185747.41000,9768929.21000,9984906.12000,9716085.75000,9221365.08000,8538566.67000,7899245.88000,2021-08-24
Sistema,Sistema,7458703.53000,7230233.71000,7047362.87000,6968043.76000,7107131.84000,7436760.17000,7736904.39000,8233096.86000,8728002.29000,9016135.89000,9387460.36000,9659599.39000,9589191.03000,9621217.40000,9711986.84000,9733095.23000,9547642.00000,9244266.41000,9979947.68000,10221514.93000,9886165.69000,9393357.21000,8651662.70000,7987628.84000,2021-08-25
Sistema,Sistema,7463494.71000,7187859.66000,7028678.68000,6981589.37000,7127330.13000,7428951.83000,7707034.15000,8291653.22000,8878640.49000,9200174.85000,9511836.03000,9827450.95000,9766487.57000,9766331.30000,9897318.88000,9872693.46000,9711832.13000,9395430.19000,10079781.93000,10347880.41000,9999584.34000,9457185.29000,8729576.67000,8041533.50000,2021-08-26
Sistema,Sistema,7579745.55000,7317713.34000,7136520.35000,7049685.20000,7160671.23000,7458520.42000,7741998.62000,8342364.22000,8888733.68000,9289271.29000,9670311.58000,10006818.01000,10014398.43000,10058059.04000,10159405.71000,10099717.96000,9821162.51000,9452038.59000,10045167.85000,10358803.31000,9986431.67000,9515936.34000,8808263.64000,8245933.81000,2021-08-27
Sistema,Sistema,8053555.59000,7686568.78000,7467330.84000,7365821.32000,7300240.11000,7404188.86000,7467624.83000,8107322.50000,8812432.73000,9283869.48000,9330129.63000,9551427.56000,9601740.77000,9416110.89000,9250426.38000,9185511.97000,9132770.19000,9144475.77000,9892614.82000,10067323.05000,9696044.23000,9421574.00000,8834567.31000,8287416.03000,2021-08-28
Sistema,Sistema,7830806.68000,7487718.70000,7248837.03000,7055038.63000,6954021.54000,6837260.61000,6602547.17000,6978705.68000,7392519.06000,7778222.36000,8069957.18000,8326843.17000,8427584.89000,8387135.15000,8265689.34000,8100408.36000,7891241.95000,8102854.37000,9000493.61000,9264144.44000,9111789.33000,8709768.94000,8293815.45000,7970374.26000,2021-08-29
Sistema,Sistema,7482849.28000,7186407.52000,7003665.50000,6920526.68000,6933041.99000,7394648.71000,7585190.55000,8127463.51000,8659375.00000,8995149.96000,9291969.69000,9577015.16000,9639806.29000,9603506.04000,9667982.72000,9641330.60000,9455772.64000,9127504.53000,9828856.46000,9999253.32000,9632598.69000,9140897.53000,8396913.54000,7923140.25000,2021-08-30
Sistema,Sistema,7487008.83000,7296318.29000,7105763.74000,7043250.18000,7073952.89000,7470612.08000,7690196.67000,8276037.18000,8757524.47000,9033733.36000,9305274.29000,9591463.49000,9536511.63000,9483523.06000,9532100.34000,9607160.61000,9504567.57000,9278575.63000,10000626.02000,10201713.41000,9800257.86000,9355940.24000,8712922.59000,8168777.92000,2021-08-31
Sistema,Sistema,7707198.84000,7425643.76000,7265486.42000,7167712.85000,7245308.91000,7550154.72000,7734684.11000,8410031.46000,8907248.67000,9232617.50000,9549841.34000,9898066.59000,9831175.77000,9837951.59000,9978432.69000,9995889.47000,9819652.71000,9489663.17000,10232990.36000,10294058.33000,10094696.50000,9675681.11000,9045537.82000,8421972.65000,2021-09-01
Sistema,Sistema,7918696.08000,7689699.94000,7425033.08000,7316154.67000,7390375.39000,7742592.00000,8037937.23000,8656605.09000,9318336.56000,9576747.85000,9950242.25000,10278246.37000,10243370.36000,10307124.24000,10518395.96000,10603702.39000,10502467.29000,10124174.57000,10524904.04000,10774841.55000,10580751.35000,10105204.00000,9421745.36000,8805528.98000,2021-09-02
Sistema,Sistema,8344572.66000,8068425.47000,7846447.91000,7743875.99000,7877103.38000,8174292.91000,8445974.97000,9028397.70000,9606454.47000,9947734.59000,10215480.19000,10574095.26000,10544719.16000,10577730.15000,10611368.52000,10528270.00000,10182039.80000,9823901.89000,10545263.34000,10383536.66000,10454422.91000,10057544.55000,9475479.23000,8876327.25000,2021-09-03
Sistema,Sistema,8343050.17000,8009410.43000,7790898.34000,7637761.90000,7659208.46000,7669272.74000,7651004.82000,8269537.00000,8907829.75000,9351580.65000,9674427.44000,9883094.21000,9847293.91000,9683513.74000,9538993.43000,9467085.44000,9287768.04000,9208809.96000,9951934.22000,10029145.94000,9759635.27000,9408392.74000,8828603.17000,8273853.28000,2021-09-04
Sistema,Sistema,7914240.56000,7627293.95000,7436590.01000,7266892.45000,7227260.33000,7193851.30000,6796096.12000,7024131.00000,7467875.13000,8032907.07000,8283518.10000,8478660.53000,8532067.93000,8482460.42000,8383636.23000,8273643.36000,8167915.02000,8273211.93000,9137685.14000,9325277.39000,9187250.30000,8920631.68000,8510680.51000,7968979.18000,2021-09-05
Sistema,Sistema,7584909.66000,7307655.36000,7122283.87000,7097827.43000,7219643.06000,7609662.53000,7927648.96000,8531041.28000,9104678.85000,9156088.77000,9326117.97000,9635488.63000,9893527.66000,9980236.17000,9734048.28000,9829042.58000,9765946.29000,9495055.07000,10132568.31000,10270081.13000,10047984.27000,9516153.54000,8939049.83000,8300068.61000,2021-09-06
Sistema,Sistema,7672577.46000,7251034.39000,7058561.09000,6970747.43000,7129363.17000,7500264.04000,7769567.68000,8258133.68000,8669664.00000,8932029.61000,9263024.23000,9531626.21000,9495167.74000,9471710.81000,9610590.32000,9650453.30000,9479725.45000,9292508.62000,9926406.01000,10067695.52000,9804995.62000,9304003.48000,8663688.89000,8059676.90000,2021-09-07
Sistema,Sistema,7627703.51000,7396206.74000,7222020.36000,7176429.53000,7310422.17000,7643542.86000,7916952.26000,8420633.05000,8884446.35000,9181229.58000,9516099.10000,9804923.99000,9773087.25000,9779232.74000,9849959.14000,9799466.97000,9661651.69000,9407982.02000,10100805.36000,10279643.26000,10020439.56000,9537387.44000,8882985.52000,8171397.85000,2021-09-08
Sistema,Sistema,8043760.40000,7854411.27000,7692450.83000,7621316.61000,7741725.24000,8042324.56000,8358457.96000,8907337.07000,9387165.19000,9696474.79000,10028583.40000,10276008.07000,10268430.37000,10346250.90000,10480917.55000,10338166.00000,10013832.05000,9946444.33000,10613842.55000,10707700.67000,10346774.27000,10070095.64000,9441496.29000,8828844.20000,2021-09-09
Sistema,Sistema,8335034.86000,8076517.95000,7886042.63000,7786067.40000,7906827.98000,8176509.75000,8421971.64000,9002848.43000,9549310.02000,9894062.63000,10230165.17000,10592624.06000,10364808.49000,10342569.49000,10392620.33000,10508633.18000,10320182.98000,9993006.98000,10685369.24000,10679987.88000,10241367.74000,10053942.92000,9449524.30000,8801319.87000,2021-09-10
Sistema,Sistema,8296082.99000,7977163.75000,7786068.52000,7611018.46000,7622247.58000,7646314.56000,7756779.14000,8286105.50000,8819446.81000,9308981.07000,9550603.07000,9729613.21000,9716383.33000,9548983.41000,9321732.58000,9134697.91000,9096150.13000,9123799.93000,9837456.65000,9814680.47000,9480311.64000,9280328.11000,8911870.91000,8429368.93000,2021-09-11
Sistema,Sistema,7931927.53000,7640746.77000,7399966.98000,7199892.23000,7132531.99000,7029248.56000,6746042.06000,7051653.34000,7495543.58000,7932932.49000,8325415.85000,8571532.30000,8608617.63000,8549669.35000,8413106.56000,8370971.03000,8116885.98000,8029677.24000,9057022.60000,9354761.18000,9187396.92000,8828319.30000,8401371.24000,7874436.02000,2021-09-12
Sistema,Sistema,7561166.81000,7270685.68000,7051292.28000,6930520.79000,7107879.74000,7475100.78000,7822042.54000,8444250.29000,9163445.81000,9338686.59000,9689121.34000,10041328.53000,10002057.07000,9993553.88000,10022448.38000,9916046.27000,9737643.15000,9394562.03000,10032257.61000,10195371.54000,9965499.54000,9571507.41000,9036598.94000,8469613.44000,2021-09-13
Sistema,Sistema,7709002.57000,7416623.03000,7237088.45000,7167793.67000,7298810.34000,7570436.51000,7872548.92000,8395412.55000,8915578.23000,9196525.61000,9639170.22000,9941580.16000,9954152.62000,9898210.97000,9933696.67000,9919843.27000,9699423.22000,9476432.34000,10140958.88000,10225659.27000,9995763.85000,9663077.43000,8831307.75000,8194083.25000,2021-09-14
Sistema,Sistema,7748188.22000,7489372.48000,7469599.02000,7378852.79000,7488857.22000,7828448.34000,8118484.92000,8754673.63000,9369250.50000,9683435.54000,9837870.55000,10125951.01000,10050493.05000,9996004.51000,10137630.40000,9987704.60000,9781263.88000,9607298.18000,10228151.63000,10369398.79000,10090788.52000,9770012.47000,9305684.28000,8685847.21000,2021-09-15
Sistema,Sistema,8232260.46000,7913071.78000,7654819.62000,7588888.46000,7732971.10000,7896027.89000,8124926.88000,8786939.55000,9332695.33000,9652564.14000,10071294.27000,10330732.97000,10266416.95000,10116061.18000,10265641.62000,10297353.53000,10173572.76000,9942759.41000,10553907.97000,10462374.85000,10277076.27000,9986010.82000,9319285.07000,8728159.24000,2021-09-16
Sistema,Sistema,8254422.49000,7995536.68000,7786648.67000,7689678.04000,7863784.61000,8111459.16000,8401324.80000,8945389.67000,9538521.87000,9913137.22000,10274210.57000,10561204.14000,10470307.76000,10522062.57000,10677510.35000,10655184.01000,10472931.14000,10174368.19000,10805278.62000,10883124.71000,10641974.28000,10226393.94000,9628697.71000,9069393.64000,2021-09-17
Sistema,Sistema,8590891.73000,8270505.59000,8044779.23000,7913298.26000,7909684.36000,7959851.92000,8068388.83000,8648471.22000,9320611.16000,9694042.05000,10029002.99000,10044284.12000,9942632.84000,9793432.30000,9553580.35000,9526393.94000,9364812.18000,9342774.47000,10198758.32000,10275516.52000,9969021.40000,9458721.19000,8930337.19000,8497163.89000,2021-09-18
Sistema,Sistema,8123265.35000,7858703.06000,7627729.62000,7466543.31000,7377261.73000,7234401.03000,6826616.32000,7153795.39000,7599417.20000,7955544.80000,8223731.66000,8411900.53000,8559330.12000,8562973.92000,8435794.59000,8346917.89000,8235373.99000,8437281.09000,9270044.85000,9468020.02000,9414559.43000,9162872.14000,8745795.44000,8253637.08000,2021-09-19
Sistema,Sistema,7924180.27000,7670896.32000,7472739.11000,7385658.07000,7531425.37000,7871510.36000,8154889.35000,8781914.55000,9430081.97000,9798736.81000,10141573.36000,10445126.74000,10445507.51000,10493716.69000,10615743.38000,10549922.97000,10337593.97000,10029835.08000,10592791.12000,10629439.38000,10469161.79000,10020095.75000,9381593.87000,8761559.93000,2021-09-20
Sistema,Sistema,8324381.26000,8049520.32000,7833966.03000,7815483.40000,7941951.64000,8262614.63000,8285672.75000,8807037.12000,9293836.41000,9574992.92000,9888101.66000,10127629.87000,10057320.86000,10088810.60000,10248249.02000,10266537.39000,10058494.02000,9979843.14000,10759890.15000,10759515.19000,10506962.24000,10076716.16000,9425072.91000,8802633.30000,2021-09-21
Sistema,Sistema,8346712.85000,8058586.62000,7884342.12000,7812378.32000,7924139.59000,8230149.58000,8424835.74000,8932621.56000,9437338.77000,9723809.96000,9995880.32000,10231798.47000,10103210.13000,10047412.20000,10094759.44000,10080344.45000,9930470.04000,9788933.45000,10450240.73000,10432000.73000,10127420.52000,9738055.88000,9005288.61000,8411788.58000,2021-09-22
Sistema,Sistema,7821319.54000,7568065.99000,7429744.73000,7356325.75000,7500957.88000,7809187.64000,8062436.30000,8540874.79000,9026090.28000,9287863.27000,9647454.92000,9892815.12000,9902579.74000,9979534.46000,10141718.55000,10104642.35000,9870506.96000,9570871.72000,10383961.54000,10471152.94000,10136460.52000,9632705.82000,8942085.73000,8223349.80000,2021-09-23
Sistema,Sistema,7665217.30000,7472705.16000,7287991.34000,7186494.84000,7319665.38000,7669796.95000,7959718.16000,8551934.36000,9069636.69000,9424443.58000,9807256.65000,10163664.59000,10029907.20000,9995729.69000,10190269.95000,10224141.76000,9918316.62000,9656455.84000,10253364.62000,10279169.30000,10043302.06000,9590995.73000,8991610.43000,8434851.02000,2021-09-24
Sistema,Sistema,7989059.71000,7670592.04000,7475153.67000,7354379.61000,7395867.14000,7486821.80000,7613778.32000,8200257.83000,8794491.79000,9149773.23000,9477226.10000,9680876.56000,9684771.50000,9552344.84000,9404030.09000,9269505.73000,9114545.31000,9125152.70000,9866966.88000,9889091.67000,9623958.66000,9150887.06000,8631355.73000,8165091.99000,2021-09-25
Sistema,Sistema,7722750.69000,7430128.89000,7194917.91000,7059233.53000,6979454.65000,6828083.52000,6725857.67000,7086386.46000,7483413.92000,7873567.13000,8187134.62000,8472388.38000,8574910.52000,8551218.64000,8476603.08000,8370391.22000,8268967.14000,8307547.86000,9246802.91000,9435732.07000,9331796.05000,9027229.13000,8632654.53000,8123957.73000,2021-09-26
Sistema,Sistema,7701447.77000,7444438.15000,7249877.17000,7150598.17000,7277483.05000,7577234.98000,7891799.68000,8459203.23000,9112435.82000,9477078.93000,9849143.46000,10157176.27000,10094211.55000,10173503.07000,10308935.53000,10301191.07000,10098565.16000,9872739.53000,10534729.22000,10571709.11000,10320068.93000,9867246.10000,9171438.76000,8560624.40000,2021-09-27
Sistema,Sistema,8427319.33000,8212759.83000,8033113.03000,7892316.28000,7992539.11000,8287103.45000,8547967.29000,9088000.70000,9543492.69000,9806628.93000,10065835.21000,10217875.31000,10107787.51000,10026479.52000,10068236.09000,10064268.03000,9934740.74000,9913277.35000,10295042.73000,10237164.90000,9883191.67000,9797993.17000,9241546.04000,8700328.89000,2021-09-28
Sistema,Sistema,8225880.50000,7967217.11000,7809427.42000,7715125.87000,7878150.77000,8247739.76000,8515620.59000,9092839.73000,9577526.47000,9823923.68000,10141703.80000,10252771.23000,10282294.27000,10254359.43000,10331168.94000,10233185.75000,9990609.45000,10000280.93000,10305050.48000,10121904.81000,9729588.38000,9512771.42000,9095823.21000,8500703.04000,2021-09-29
Sistema,Sistema,8132624.52000,7717623.10000,7533174.27000,7449592.96000,7588403.73000,7966655.78000,8233980.49000,8824491.08000,9231130.41000,9496208.78000,9866650.10000,10130330.23000,10097446.28000,10106589.56000,10265179.66000,10192023.65000,10017546.57000,9694793.96000,10242738.37000,10132506.06000,9841207.14000,9707895.98000,9130311.23000,8497748.96000,2021-09-30
Sistema,Sistema,8028410.63000,7778267.39000,7569207.00000,7481306.28000,7625724.11000,7935861.42000,8216107.65000,8711597.00000,8991294.15000,9518312.68000,9800140.47000,10054947.12000,10104514.77000,10168969.69000,10215760.77000,10160566.49000,9909891.17000,9670590.68000,10189619.29000,10117610.34000,9869398.89000,9712197.53000,9208048.27000,8667372.59000,2021-10-01
Sistema,Sistema,8074632.70000,7768264.19000,7539206.61000,7464366.62000,7481532.90000,7563877.26000,7705294.50000,8394787.80000,9071067.74000,9406302.06000,9786353.48000,10050830.01000,10038355.35000,9903931.60000,9770194.38000,9657690.92000,9453117.92000,9524636.44000,10142401.77000,10081153.68000,9978143.39000,9578667.30000,8855350.92000,8387626.21000,2021-10-02
Sistema,Sistema,7984412.66000,7724422.49000,7503253.79000,7351875.08000,7298061.13000,6868393.71000,6625383.88000,7031257.97000,7366666.96000,7787274.78000,8099571.10000,8341505.71000,8432210.79000,8382921.12000,8246112.42000,8129675.19000,8023165.67000,8459760.41000,9511384.75000,9697029.34000,9524943.53000,9210090.60000,8747113.85000,8197062.82000,2021-10-03
Sistema,Sistema,7898589.52000,7619987.68000,7443264.78000,7382656.45000,7517127.21000,7839636.49000,8157889.89000,8797544.53000,9407066.69000,9806668.74000,10173659.07000,10136046.23000,9990727.57000,10157605.92000,10346867.79000,10269570.80000,10053116.13000,9806990.95000,10389935.36000,10411906.13000,10111792.24000,10016785.56000,9362150.19000,8728406.49000,2021-10-04
Sistema,Sistema,8298415.03000,8067700.09000,7881267.64000,7768341.07000,7873242.70000,8191228.92000,8388800.33000,8957167.19000,9469291.63000,9760712.34000,10080402.60000,10338561.48000,10240166.96000,10291391.91000,10413025.41000,10363782.84000,10121524.72000,10063084.59000,10417590.42000,10324314.34000,10109218.77000,9879612.58000,9214277.05000,8569089.46000,2021-10-05
Sistema,Sistema,8101260.37000,7889497.95000,7766468.88000,7709997.35000,7880586.26000,8200626.32000,8487665.78000,9046796.52000,9538609.28000,9811876.04000,10122211.66000,10155461.62000,10055288.91000,10046949.82000,10314142.86000,10262043.89000,10036581.86000,9988416.26000,10606024.27000,10456337.89000,10079603.67000,9943458.45000,9310118.34000,8711715.74000,2021-10-06
Sistema,Sistema,8243775.41000,8001542.08000,7818083.10000,7727512.56000,7859780.41000,8157595.59000,8462046.56000,9009851.56000,9551071.06000,9908270.98000,10261407.82000,10488005.73000,10444265.03000,10536697.70000,10690976.17000,10649685.68000,10443748.92000,10343891.79000,11026402.56000,10881292.33000,10719476.80000,10229836.89000,9594481.75000,8981552.04000,2021-10-07
Sistema,Sistema,8399677.20000,8024798.65000,7815634.28000,7733707.27000,7855779.38000,8110398.24000,8389461.88000,9031598.85000,9628128.41000,9922692.44000,10244857.27000,10506683.62000,10432752.28000,10431891.30000,10562718.60000,10564099.84000,10368179.53000,10197493.39000,10622705.37000,10325444.72000,10346767.63000,9881713.87000,9277703.59000,8700491.27000,2021-10-08
Sistema,Sistema,8283554.29000,8009960.02000,7836299.28000,7727759.06000,7753201.68000,7847251.43000,7859423.24000,8553220.23000,9190814.01000,9451434.68000,9764177.81000,9992309.26000,10034319.24000,9869427.54000,9670910.50000,9537163.08000,9372718.69000,9500242.98000,10224786.62000,9855713.96000,9841340.62000,9418684.36000,8747847.01000,8312879.29000,2021-10-09
Sistema,Sistema,7920302.19000,7657090.11000,7463244.09000,7322460.08000,7251292.11000,7102140.77000,6874679.67000,7280992.66000,7860705.87000,8170203.29000,8469327.39000,8722052.43000,8845479.70000,8778518.82000,8681785.05000,8691529.86000,8700410.41000,8842668.25000,9635809.98000,9656361.97000,9488475.85000,9150353.07000,8622596.21000,8155902.28000,2021-10-10
