Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date,daily_sum_kWh
Sistema,Sistema,9263310.33,8966485.34,8720797.95,8574054.8,8657438.63,8898996.3,9149531.07,9727272.78,10262173.92,10514066.37,10832217.01,11129146.03,11111901.34,11265281.3,11479285.96,11559237.99,11414317.0,11197979.62,11722891.81,11675045.24,11403787.13,10983423.0,10340517.39,9598978.66,2024-12-10,248448136.97000006
Sistema,Sistema,9088178.98,8797488.93,8463786.72,8329657.37,8383337.39,8796666.61,9047838.46,9603531.46,10059522.94,10346683.43,10693776.55,11066965.04,11052167.46,11163171.7,11491187.63,11474791.88,11319288.22,11187238.6,11699034.86,11690822.16,11459409.87,11077860.58,10493967.93,9907726.81,2024-12-11,246694101.57999998
Sistema,Sistema,9213897.67,8943832.64,8599471.85,8265399.44,8791346.26,9017934.15,9269016.01,9820093.72,10185588.41,10491935.32,10832371.61,11172019.97,11164057.66,11268621.36,11465877.75,11457560.27,11294325.12,11141465.42,11668677.64,11633483.54,11355449.69,10913446.1,10331219.02,9795737.47,2024-12-12,248092828.08999997
Sistema,Sistema,9335143.47,9014897.72,8783506.4,8673747.71,8743821.73,8936796.06,9162965.32,9747473.97,10234132.47,10498411.58,10796537.77,11094523.78,11033137.44,11104777.97,11297340.42,11308364.08,11089223.46,10952273.51,11480307.37,11454148.24,11203264.28,10784429.4,10203870.16,9742937.77,2024-12-13,246676032.08000004
Sistema,Sistema,9268163.79,8949728.71,8680316.41,8501073.43,8515583.23,8130595.33,8220554.99,8698102.3,9214680.25,9514571.91,9792241.89,9952465.56,9894332.91,9871518.51,9818556.46,9778746.17,9649691.1,9729909.08,10683490.86,10801646.71,10533377.53,10177563.41,9741475.93,9295469.2,2024-12-14,227413855.67
Sistema,Sistema,8917120.75,8577223.22,8309220.25,8185543.43,8062453.39,7786489.35,7498320.73,7749969.99,8068186.82,8389515.55,8650966.75,8838686.55,8999780.5,9069398.97,9034368.6,9002173.59,8979181.57,9081361.2,9848999.03,10014920.59,10152691.57,9920620.69,9599923.03,9172876.69,2024-12-15,211909992.80999997
Sistema,Sistema,8808943.15,8543553.29,8367951.65,8264479.06,8344055.75,8595585.36,8854046.68,9382944.1,10036709.93,10422069.23,10722272.68,10946899.24,10801171.4,10869141.58,11052093.59,11070905.53,10969852.0,10794156.66,11327412.03,11279206.61,11087617.09,10705122.88,10103674.22,9416111.15,2024-12-16,240765974.85999998
Sistema,Sistema,9286153.42,8842694.39,8279097.72,8131971.62,8233281.55,8476456.69,8590820.66,9216249.69,10032138.09,10345431.73,10615386.94,10878313.98,10799476.66,10794984.24,10969167.82,11025310.68,10843556.06,10776068.46,11401597.63,11378921.42,11186940.91,10936314.05,10364212.49,9762961.18,2024-12-17,241167508.08
Sistema,Sistema,9036432.54,8692638.07,8309650.67,8163498.85,8243170.44,8441681.51,8707009.3,9457741.77,10003210.41,10498823.62,10915837.68,11204468.73,11126782.2,11110199.08,11354794.31,11330837.81,11221281.93,11028801.14,11509097.15,11444376.36,11214553.72,10888881.92,10188034.65,9562456.93,2024-12-18,243654260.79
Sistema,Sistema,9079355.1,8764434.78,8462065.39,8273048.3,8307887.86,8587942.33,8799760.01,9365960.26,10010213.29,10490018.45,10833034.21,11018333.25,10973917.98,11045041.82,11193142.43,11044338.96,10939215.5,10830378.93,11502683.95,11429919.93,11271407.32,10965714.63,10259879.67,9682590.12,2024-12-19,243130284.47
Sistema,Sistema,9342636.61,9047794.82,8835629.68,8688936.67,8686463.22,8940981.09,9119385.34,9659250.91,10130949.83,10433293.44,10729002.16,11093912.83,11057321.04,11104411.88,11191743.99,11179466.06,10983191.9,10873549.11,11425686.05,11367110.47,11176807.41,10827360.54,10219304.67,9706287.75,2024-12-20,245820477.46999997
Sistema,Sistema,9218201.85,8655761.08,8344282.31,8400387.27,8465587.27,8580352.96,8575512.76,8901132.13,9418247.24,9743204.39,9968371.36,10203309.9,10154230.53,10235591.82,10235821.95,10163240.44,10082244.13,10159285.86,10778751.85,10737663.38,10531020.46,10207152.66,9799325.37,9352516.93,2024-12-21,230911195.9
Sistema,Sistema,8778983.89,8430382.5,8193158.24,8059533.58,7996959.93,7915372.86,7780474.77,8080616.78,8371285.66,8629275.47,8858365.13,9264815.93,9376156.9,9308102.76,9286053.42,9248266.27,9225775.6,9410177.84,10020359.48,10050950.53,9958159.53,9822688.02,9494030.18,9029694.3,2024-12-22,214589639.57000002
Sistema,Sistema,8662453.47,8388753.84,8104706.37,7711953.73,7773751.94,7975991.77,8207563.95,8880391.13,9571237.75,9940905.75,10160659.08,10417942.9,10392738.07,10454673.91,10601562.74,10600881.97,10516152.3,10373642.33,10695618.84,10631046.35,10452469.03,10129435.42,9583955.38,9065381.54,2024-12-23,229293869.56000003
Sistema,Sistema,8585066.7,8215249.27,7876493.53,7757883.58,7781179.09,8035401.79,8120276.43,8552725.34,9169741.54,9554926.51,9755801.8,9911511.16,9836974.95,9685695.57,9518111.42,9434028.86,9393981.07,9510461.59,10278080.66,10222823.14,9535883.44,9021702.93,8580571.65,8289732.49,2024-12-24,216624304.51000002
Sistema,Sistema,7983913.68,7814232.6,7459928.02,7265738.68,7149927.28,7033348.32,6662367.86,6654370.95,6831752.22,7106347.29,7606457.1,7904479.42,8268801.66,8423674.44,8457564.85,8430667.23,8441162.82,8547476.25,9348024.19,9470829.86,9386165.19,9199028.54,8907542.4,8550165.62,2024-12-25,192903966.46999997
Sistema,Sistema,7944132.18,7705414.87,7568949.82,7657561.08,7560435.6,7746704.8,7991375.99,8553926.44,9339439.99,9695379.59,10075137.93,10471067.82,10545153.02,10668626.62,10792024.09,10756718.35,10591827.72,10493521.07,11026579.14,11011155.68,10726872.25,10344534.68,9825001.36,9341718.53,2024-12-26,228433258.61999997
Sistema,Sistema,8700940.01,8387985.52,8201666.31,8080714.76,7962745.73,8205753.24,8243036.78,8799137.66,9598001.68,9874985.95,10151241.72,10474738.97,10486531.29,10479979.98,10532231.62,10559535.53,10432600.1,10386061.66,10941200.68,10924145.05,10675947.18,10308139.1,9791728.06,9323948.8,2024-12-27,231522997.38000003
Sistema,Sistema,8834404.59,8506212.44,8279932.87,8133030.99,7987913.14,8008464.13,8054145.88,8439640.42,9196666.07,9508789.44,9795940.81,9950680.73,9911636.51,9890595.68,9889734.3,9798564.24,9762537.53,9808641.34,10407571.7,10354192.03,10151281.2,9850318.54,9405197.51,8998617.78,2024-12-28,222924709.87
Sistema,Sistema,8564305.06,8269217.18,8073255.36,7878986.65,7822211.9,7788200.49,7453254.1,7460623.38,7819922.68,8289972.55,8744595.32,9014234.44,9106691.72,9165175.73,9158669.51,9109107.38,9065859.72,9145800.0,9863644.64,9999857.22,9877091.2,9641702.67,9231677.07,8758788.71,2024-12-29,209302844.67999998
Sistema,Sistema,8069038.13,7739184.81,7457073.52,7354084.88,7394034.1,7568594.61,7707934.55,8147221.05,8808040.07,9379520.08,9627934.39,9918151.7,10001010.98,10020327.58,10063940.16,10017408.76,9885790.71,9825702.21,10379389.47,10390813.86,10099696.92,9494482.75,9043672.73,8578582.49,2024-12-30,216971630.51
Sistema,Sistema,8130037.3,7765561.77,7443542.13,7291486.96,7281911.02,7368078.1,7324274.55,7653747.83,8164159.35,8529928.45,8708195.83,8839322.88,8888081.08,8822682.15,8760662.61,8779453.79,8779348.13,8911351.71,9611338.84,9712536.48,9277306.12,8834352.73,8248265.53,7699394.8,2024-12-31,200825020.14
Sistema,Sistema,7439047.26,7317330.45,7201236.17,7063397.52,6947028.31,6823225.25,6433372.8,6388178.1,6542912.72,6728503.16,6976427.8,7190621.45,7377832.17,7489350.71,7458023.0,7431613.8,7396833.83,7544242.4,8553363.78,8778311.4,8719518.03,8552177.68,8387728.93,8083168.21,2025-01-01,178823444.93
Sistema,Sistema,7615495.11,7357793.74,7231323.57,6988894.13,6978448.14,7125975.2,7250478.68,7667487.22,8141213.7,8445140.01,8806653.04,9135720.84,9243719.56,9303953.25,9426248.54,9533459.36,9470513.04,9436599.59,10161318.25,10317029.51,10129638.11,9729689.46,9280587.02,8808303.79,2025-01-02,207585682.85999998
Sistema,Sistema,8223420.5,7905985.34,7682413.47,7574949.43,7593303.35,7743484.38,7722760.44,8109410.97,8611166.8,8909295.84,9141141.83,9391664.86,9559837.11,9644936.86,9828623.83,9789400.36,9666640.46,9584814.19,10288696.62,10413974.41,10217899.36,9792624.07,9277131.6,8829856.46,2025-01-03,215503432.54000002
Sistema,Sistema,8239953.89,7835671.02,7611329.38,7487194.9,7503864.07,7594176.59,7584989.03,7872287.29,8274075.56,8528766.43,8869697.86,9316909.41,9328149.88,9289472.74,9242356.02,9186138.82,9161237.51,9239916.62,9887099.38,10035348.69,9830959.21,9497906.62,9078924.75,8661281.76,2025-01-04,209157707.42999998
Sistema,Sistema,8232830.52,7947147.74,7711839.53,7567282.33,7467874.61,7467224.29,7109039.67,7209364.75,7505405.69,7821536.96,8185771.91,8406114.47,8494956.13,8530223.63,8428741.53,8392174.94,8346438.22,8494290.86,9212482.38,9367712.0,9222172.56,8976960.01,8547634.45,8057704.55,2025-01-05,196702923.72999996
Sistema,Sistema,7502797.84,7227668.86,7040164.54,6916889.53,6890959.23,6914840.75,6779401.79,7035457.63,7672851.18,8115720.31,8448964.72,8729147.62,8939278.93,8974740.07,8941406.96,8925551.32,8922802.01,9021149.19,9803670.43,10013286.91,9875721.67,9589428.13,9202543.28,8730923.34,2025-01-06,200215366.24
Sistema,Sistema,7998201.51,7600588.29,7393716.48,7326671.82,7404739.02,7630444.64,7778002.29,8283051.93,9035831.92,9459239.32,9775898.92,10216440.47,10317120.69,10442690.15,10627104.79,10669587.58,10541835.52,10344632.13,10853520.77,10958525.05,10775112.22,10286651.33,9709754.68,9079898.74,2025-01-07,224509260.26000008
Sistema,Sistema,8868132.22,8478567.74,8283484.16,8166285.7,8195332.86,8420401.11,8599875.5,9189671.65,9643062.58,9901749.55,10199218.27,10469021.18,10534989.18,10627533.41,10840956.57,10900624.87,10710088.81,10503735.34,10953104.15,10831602.25,10845573.28,10518193.74,9868075.16,9393494.36,2025-01-08,234942773.64
Sistema,Sistema,8966761.03,8521583.66,8302743.35,8163986.16,8210120.94,8466798.37,8488893.22,8906883.02,9686850.63,9923123.57,10261802.73,10478253.14,10441253.75,10401068.58,10681463.02,10671668.04,10606032.73,10493269.24,10972579.31,11025550.71,10784550.28,10423254.4,9900973.62,9340752.16,2025-01-09,234120215.66
Sistema,Sistema,8899569.48,8512938.91,8225760.88,8118239.83,8165139.92,8389501.43,8566709.6,9074301.45,9630709.95,10004226.93,10383244.49,10706849.55,10728501.11,10767196.73,10954517.14,10920766.39,10852067.89,10620697.29,11082767.9,11158774.7,10949257.26,10523119.74,9926074.94,9409937.37,2025-01-10,236570870.87999994
Sistema,Sistema,8995714.29,8643222.13,8358683.49,8165856.11,8017046.35,8083769.94,8126417.87,8549203.64,9194475.89,9580127.05,9934425.1,10183243.59,10174593.88,10140670.81,10104060.93,10086518.84,10019169.4,9985658.43,10580640.67,10663172.76,10389662.81,10048185.71,9507616.46,9034486.79,2025-01-11,226566622.94
Sistema,Sistema,8610603.01,8229379.54,7984932.01,7802098.1,7519735.51,7421422.2,7183579.86,7381285.42,7746087.65,8175825.08,8579823.1,8869701.82,9048565.18,9131314.62,9121645.36,9080709.97,9040997.98,9102830.74,9836718.95,10076576.85,9955067.31,9749374.26,9290060.95,8838683.69,2025-01-12,207777019.16
Sistema,Sistema,8159750.31,7841154.83,7639322.48,7535451.87,7624364.47,7938432.28,8201145.81,8710331.64,9437232.98,9905015.57,10300811.47,10624201.19,10656682.12,10802006.37,11024770.15,11083376.05,10897660.23,10631485.78,11134994.93,11274835.25,11086861.37,10675738.75,10130978.13,9568903.16,2025-01-13,232885507.19000003
Sistema,Sistema,9077738.27,8766793.05,8525857.4,8424748.56,8509757.87,8771159.25,8957583.46,9385004.1,9844652.81,10109888.82,10424409.6,10747731.41,10786769.56,10891730.05,11084686.2,11094042.08,10864009.97,10624521.7,11027846.06,11196201.05,10976635.64,10630960.52,10070623.81,9536432.58,2025-01-14,240329783.82000005
Sistema,Sistema,9102249.63,8780961.15,8576110.61,8446860.05,8386208.79,8604159.05,8919671.46,9399216.17,9895289.64,10149001.23,10459991.21,10776763.18,10766319.6,10840109.53,11012820.52,11031949.65,10902038.11,10611645.85,11038792.76,11218726.65,11015495.47,10613487.19,10040654.71,9518102.99,2025-01-15,240106625.20000005
Sistema,Sistema,9024804.31,8756594.99,8526512.41,8416996.9,8500967.83,8775233.09,9006269.39,9455279.46,9824425.08,10114703.29,10452159.77,10770808.33,10718186.4,10844263.03,11101091.34,11068861.23,10899066.66,10692862.78,11154175.46,11271855.96,11063385.33,10689559.15,10119052.08,9537906.24,2025-01-16,240785020.51000005
Sistema,Sistema,9116819.47,8816439.44,8604446.04,8480654.75,8536040.64,8845000.05,9067901.48,9580954.89,10032350.93,10277367.31,10600661.02,10875372.33,10857359.32,10898632.04,11152223.32,11218201.27,11093294.63,10832108.95,11245800.94,11342999.56,11117137.71,10712635.59,10183541.95,9644492.47,2025-01-17,243132436.09999996
Sistema,Sistema,9159690.63,8851486.11,8613337.93,8374809.48,8171215.34,8063564.4,8111732.69,8499815.81,9219023.12,9561470.42,9829732.35,10285247.07,10284344.35,10213586.79,10101626.92,10068188.19,10005063.14,9913829.86,10601963.91,10773209.35,10456299.95,9978741.06,9595110.01,9119830.76,2025-01-18,227852919.63999993
Sistema,Sistema,8701840.75,8337574.29,8004718.46,7746469.96,7566835.77,7487193.98,7226795.39,7402023.97,8038449.31,8417203.06,8722349.39,8977372.71,9156843.82,9228188.59,9238924.93,9127344.6,9204754.5,9240480.22,9932897.59,10265402.36,10175065.23,9960102.21,9586837.2,9128034.99,2025-01-19,210873703.28000003
Sistema,Sistema,8746092.59,8467310.86,8268036.34,8185324.18,8310423.85,8652248.57,8920727.49,9381410.89,9878077.63,10199947.57,10555649.55,10899420.77,10860050.79,11016766.16,11215372.41,11251213.31,11081236.03,10720048.53,11176500.43,11432165.49,11243381.55,10821088.83,10222212.89,9614690.0,2025-01-20,241119396.71000004
Sistema,Sistema,9134293.4,8778687.12,8607206.94,8509049.04,8613629.91,8926849.81,9154913.38,9588027.42,10055770.22,10256808.52,10614414.82,10933285.87,10853821.07,11016617.1,11270280.76,11291372.33,11195968.32,10881207.73,11200354.02,11411565.42,11242184.3,10791016.35,10219622.81,9672928.04,2025-01-21,244219874.69999996
Sistema,Sistema,9223082.29,8885241.71,8681088.85,8546076.16,8638336.44,8976684.25,9188280.89,9587896.83,10002681.07,10312208.69,10645279.19,10946248.26,10810025.73,10941694.21,11288740.73,11390081.28,11250047.62,10921884.05,11306932.85,11533398.86,11328527.66,10946414.96,10352347.1,9748061.94,2025-01-22,245451261.62000003
Sistema,Sistema,9255853.01,8994452.12,8774680.29,8664107.33,8730611.59,9069379.98,9245019.86,9663059.25,10099406.44,10289907.88,10642289.87,10938659.72,10945134.09,11042153.56,11327480.13,11321606.1,11189800.15,10920903.46,11328515.49,11585952.6,11389829.08,11008408.2,10435436.11,9808658.04,2025-01-23,246671304.35
Sistema,Sistema,9321141.44,9012372.23,8752514.53,8641971.37,8754717.76,9109662.76,9311194.11,9735397.61,10234066.93,10445326.42,10744255.28,11059679.86,10948439.64,10996035.69,11290020.0,11353639.52,11214904.67,10937189.26,11308473.2,11505813.58,11310470.52,10925741.1,10378728.29,9615947.32,2025-01-24,246907703.09
Sistema,Sistema,8864245.03,8674484.05,8488463.23,8453682.2,8645832.49,8780198.26,8890239.42,9328604.33,9838844.24,10152628.76,10396158.02,10567357.26,10480294.39,10441538.69,10318843.47,10318829.55,10227238.39,10108433.09,10679243.71,10865432.25,10638535.66,10162360.0,9744006.57,9268938.64,2025-01-25,234334431.70000005
Sistema,Sistema,8604539.15,8207348.97,7931925.79,7726320.21,7649431.27,7567307.63,7411885.25,7548038.59,7787677.48,8052103.65,8409246.13,8778927.14,9020355.62,9108866.25,9060873.24,8987090.38,8970531.5,8995228.79,10034437.89,10438042.95,10345067.58,9998995.04,9357211.04,8759062.8,2025-01-26,208750514.34
Sistema,Sistema,8378466.48,8113457.77,7920477.3,7828628.39,7996436.84,8419373.82,8670363.46,9122103.71,9984274.8,10404919.38,10736389.34,10983642.91,10939563.72,11073964.72,11294347.28,11265879.96,11119359.26,10729753.32,11236999.25,11481424.86,11105272.73,10633196.23,9873703.2,9246113.89,2025-01-27,238558112.61999995
Sistema,Sistema,8744139.37,8472880.62,8248206.45,8123379.21,8227311.09,8626642.15,8802774.88,9236240.42,9947327.55,10272175.61,10620866.08,10963515.47,10890165.52,11043789.42,11297823.01,11147646.08,10986453.83,10820916.38,11333349.39,11548330.67,11239860.73,10802179.77,10140011.47,9385695.39,2025-01-28,240921680.56
Sistema,Sistema,8877862.11,8486860.53,8278227.96,8124394.79,8287841.26,8699848.56,8899877.85,9299721.85,10043793.92,10501462.88,10848408.59,11162690.94,11068104.57,11111576.72,11311534.22,11361798.7,11141485.49,10561679.65,10872663.26,11162110.98,10991977.46,10518599.68,9961452.5,9372381.04,2025-01-29,240946355.51
Sistema,Sistema,8878806.91,8571757.86,8336459.19,8209214.46,8322481.58,8704654.49,8878773.72,9332509.13,9780273.34,10038590.12,10456841.97,10678092.55,10678077.95,10801267.78,11019961.36,11060963.31,10914902.84,10605805.3,11008065.14,11245759.94,11064348.37,10594862.12,9997426.53,9373956.72,2025-01-30,238553852.68000007
Sistema,Sistema,8919177.6,8634621.2,8413000.49,8282185.53,8397321.23,8794541.06,8953740.6,9382605.53,9823947.98,10094066.16,10484243.81,10733169.15,10618612.13,10755175.81,10992266.39,10999816.89,10826845.47,10566484.59,10969381.91,11145591.81,10965079.61,10608069.43,10190971.1,9647347.22,2025-01-31,239198262.7
Sistema,Sistema,9013245.08,8644090.57,8388438.17,8204161.25,8226745.28,8274520.55,8380751.51,8801272.85,9369345.46,9714985.14,10005061.62,10196446.92,10064622.21,10044227.13,10117800.19,10097060.06,10043248.87,9935083.23,10603978.72,10849799.72,10628861.79,10178817.68,9666128.4,9121770.94,2025-02-01,228570463.34
Sistema,Sistema,8675870.19,8349858.97,8003628.3,7749396.96,7642388.03,7588687.49,7397394.85,7585029.69,7814331.61,8039143.75,8584822.27,8857957.14,9001969.22,9118241.36,9131168.59,9109336.45,9091217.4,9097991.58,9936560.2,10374885.72,10266774.07,9915988.38,9446581.31,8734312.66,2025-02-02,209513536.19
Sistema,Sistema,8547693.46,8321723.2,8162047.83,8069828.0,8197251.98,8748472.13,8910900.8,9420728.38,9992189.37,10309130.62,10602498.91,10884836.9,10874840.7,11107597.73,11334852.27,11334453.97,11143238.26,10904171.21,11199179.04,11465354.0,11302513.27,10832055.87,10226018.47,9398819.85,2025-02-03,241290396.22000003
Sistema,Sistema,9145862.1,8887853.03,8688163.46,8560929.68,8729624.67,9157789.67,9165451.95,9455556.0,9967126.97,10075886.54,10319280.56,10559096.16,10536836.33,10721495.05,11133030.57,11155330.92,10994249.06,10734074.26,11155874.6,11388097.02,11187495.17,10781876.24,10251567.47,9672512.97,2025-02-04,242425060.44999996
Sistema,Sistema,9197381.49,8994723.56,8796660.26,8714108.86,8846358.12,9293748.23,9392091.47,9688662.05,10085498.04,10285158.25,10579212.73,10890007.41,10853252.56,10881388.36,11157847.85,11219825.52,11104135.15,10782728.02,11115707.43,11299144.76,11150561.1,10827868.86,10258744.19,9725792.53,2025-02-05,245140606.79999998
Sistema,Sistema,9235873.7,8950623.6,8750170.68,8652340.7,8789664.29,9283394.35,9419026.75,9737865.33,10141961.95,10277689.18,10577394.47,10822889.88,10686019.62,10876849.85,11255200.67,11251436.17,11051116.52,10860909.46,11341966.47,11588729.01,11414082.41,10990147.81,10340183.53,9743300.55,2025-02-06,246038836.95
Sistema,Sistema,9271048.17,8925976.61,8768077.96,8566513.85,8705864.91,9228650.21,9456438.1,9852349.29,10216029.06,10408336.2,10749876.24,11072520.39,11015078.57,11095699.11,11352108.46,11457150.09,11289515.6,10979504.89,11381438.35,11526182.72,11284150.34,10906991.03,10354127.46,9787363.37,2025-02-07,247650990.98000005
Sistema,Sistema,9219660.05,8903054.09,8704801.17,8515986.82,8330640.7,8433841.22,8567200.32,9009528.9,9482776.84,9885465.62,10141034.31,10285077.25,10191258.17,10084739.58,10123967.89,10117295.43,9987036.05,9968194.5,10557797.91,10694666.29,10437736.65,9928397.12,9482872.48,9035606.25,2025-02-08,230088635.61
Sistema,Sistema,8663520.32,8355129.01,8061150.46,7899566.14,7750990.12,7738443.29,7582477.39,7759073.2,8076666.85,8355092.61,8577572.91,8774469.27,8871140.99,8927109.37,8926122.82,8892485.21,8867457.73,8920507.09,9608891.82,9930761.45,9791808.96,9550184.7,9062913.72,8550721.38,2025-02-09,207494256.80999997
Sistema,Sistema,8124731.35,7878903.81,7695300.6,7625236.02,7821676.15,8365855.0,8587698.37,8962974.44,9407036.25,9628078.71,9974164.13,10255992.36,10236159.77,10387322.85,10604948.12,10608093.66,10505965.98,10255645.46,10741493.29,10968797.91,10727556.24,10267508.7,9616135.77,9051955.98,2025-02-10,228299230.91999996
Sistema,Sistema,8630378.85,8349891.65,8153197.48,8070369.46,8223461.86,8727422.15,8862292.5,9166793.44,9602089.69,9842537.28,10151629.8,10351779.4,10171342.61,10280863.01,10574720.83,10618071.9,10497225.23,10241936.46,10707740.63,10967899.33,10755768.83,10312831.08,9625449.29,9009507.63,2025-02-11,231895200.39000005
Sistema,Sistema,8548567.05,8271292.96,8075167.01,7992392.94,8135891.15,8626596.68,8773508.73,9141274.59,9560008.56,9729380.35,10023102.49,10326367.98,10314461.75,10503834.77,10770098.94,10785002.32,10648675.31,10408328.0,10858262.31,11137571.67,10934504.8,10508385.75,9840016.05,9224772.5,2025-02-12,233137464.66000003
Sistema,Sistema,8731766.67,8471662.11,8243760.14,8121507.92,8305087.82,8782398.87,8910867.32,9208523.46,9579759.97,9838612.13,10110041.58,10363324.26,10380592.24,10578146.82,10811577.26,10839415.12,10734561.14,10490889.14,10924122.75,11076207.71,10872386.65,10399333.83,9726319.46,9157451.65,2025-02-13,234658316.02
Sistema,Sistema,8696180.0,8428115.6,8215987.21,8092301.62,8249457.28,8720893.5,8868146.97,9175498.91,9560043.94,9816186.1,10107408.07,10383395.98,10315245.14,10491291.12,10732382.3,10742868.6,10571573.53,10299410.58,10730970.9,10943834.86,10749364.77,10328351.58,9753576.13,9229713.63,2025-02-14,233202198.32000005
Sistema,Sistema,8766841.98,8462245.92,8230649.95,8118366.57,8110183.43,8241040.31,8317326.7,8711327.29,9203658.99,9511268.33,9754251.94,9926839.02,9869514.86,9812397.71,9739131.51,9738128.65,9675010.97,9594726.6,10114655.97,10296433.08,10036477.3,9643418.47,9158443.99,8686330.63,2025-02-15,221718670.17000002
Sistema,Sistema,8265854.96,7986151.79,7776057.44,7609516.52,7529370.08,7464145.53,7269929.31,7413509.84,7748020.82,8024456.54,8289645.87,8503120.14,8738627.41,8804093.36,8807035.17,8792798.09,8708758.8,8732840.21,9468041.12,9819309.54,9756842.73,9516165.86,9030068.36,8513320.52,2025-02-16,202567680.01000002
Sistema,Sistema,8157395.21,7921039.61,7716521.3,7659472.28,7867364.89,8399224.26,8553342.97,8908648.21,9315050.33,9493352.06,9914056.79,10219371.55,10232322.81,10392128.0,10606715.0,10643555.06,10523930.86,10278078.48,10692964.21,11009796.92,10815250.88,10379213.81,9660031.27,9067260.16,2025-02-17,228426086.92
Sistema,Sistema,8604988.11,8335071.19,8127986.93,8013704.37,8166533.52,8664437.32,8732018.39,9036282.36,9414228.19,9605613.6,9991039.43,10300165.65,10231776.48,10402852.19,10651252.78,10633603.58,10515249.58,10242158.79,10698362.83,11005281.52,10824479.6,10342482.82,9660951.46,9049459.97,2025-02-18,231249980.66000003
Sistema,Sistema,8574221.6,8312638.8,8140775.48,8037987.75,8204942.46,8737867.02,8854538.13,9092266.96,9405333.73,9651348.54,10029845.74,10370819.38,10307145.36,10451333.73,10728740.96,10825040.74,10713282.75,10429298.75,10910072.93,11210757.39,11006974.85,10528061.37,9846253.31,9228681.03,2025-02-19,233598228.76
Sistema,Sistema,8747730.08,8456912.56,8244056.0,8155725.66,8303869.6,8818679.26,8968813.61,9292764.38,9642689.42,9839457.08,10142561.59,10397193.74,10403786.8,10528412.77,10805606.36,10885465.68,10742837.6,10438855.81,10902900.65,11201211.76,11022907.86,10568328.84,9876659.24,9218823.3,2025-02-20,235606249.65
Sistema,Sistema,8757075.49,8503038.05,8302202.83,8196344.13,8334033.33,8827011.74,8937921.14,9326771.82,9836954.5,10057984.88,10367384.54,10586082.79,10523876.82,10680432.36,10884025.96,10878350.79,10725490.77,10475598.35,10883553.0,11135878.85,10950074.04,10515130.59,9937225.26,9380425.29,2025-02-21,237002867.31999993
Sistema,Sistema,8904558.58,8603810.67,8357962.53,8240980.06,8268855.51,8402341.18,8542960.1,8966667.5,9396130.51,9712398.77,9989897.36,10166421.07,10060631.78,9910982.54,9856356.09,9810857.79,9719226.49,9633407.78,10153159.46,10365066.68,10121288.58,9732677.41,9247592.59,8729925.68,2025-02-22,224894156.71000004
Sistema,Sistema,8331119.54,8083918.11,7896754.41,7736655.6,7671828.86,7635603.16,7458778.87,7612749.8,7908164.51,8175330.82,8447596.4,8729758.94,8914159.03,8935571.4,8857375.5,8807064.91,8764581.92,8844956.14,9568022.93,9932101.71,9861368.27,9573194.11,9135683.08,8625395.29,2025-02-23,205507733.31000006
Sistema,Sistema,8229813.18,7986972.6,7804643.69,7727452.12,7906306.13,8507613.65,8704882.63,9097946.36,9550759.2,9872972.2,10244304.55,10471705.65,10475903.4,10623801.68,10857150.09,10859377.61,10611808.79,10330827.04,10757517.83,10977523.78,10814683.49,10359901.55,9675468.01,9080521.37,2025-02-24,231529856.60000002
Sistema,Sistema,8689260.97,8389990.38,8207175.81,8130572.3,8333335.57,8833075.51,8986271.52,9325783.1,9757739.08,9957784.44,10228019.52,10451793.88,10260628.95,10435964.57,10730405.08,10791256.92,10673186.24,10427267.06,10919361.23,11203615.56,10994104.72,10480067.57,9776612.44,9150073.64,2025-02-25,235133346.06
Sistema,Sistema,8647132.2,8393823.9,8184662.97,8074600.67,8275849.22,8785948.91,8911099.83,9277405.52,9678081.49,9885442.25,10198729.39,10480614.29,10364744.93,10462558.71,10628995.28,10669761.08,10556244.63,10274666.63,10806168.76,11089200.96,10920594.8,10409622.49,9747972.18,9123632.58,2025-02-26,233847553.67000005
Sistema,Sistema,8721436.12,8459473.33,8279275.68,8177081.98,8345013.37,8837831.79,8967217.38,9287725.71,9660445.94,9947024.41,10249634.29,10507482.15,10406129.79,10526748.49,10751797.44,10832781.66,10715459.06,10434113.48,10870035.61,11086987.13,10843549.93,10362191.41,9767411.91,9202193.5,2025-02-27,235239041.56
Sistema,Sistema,8741845.95,8443427.08,8242748.86,8147362.97,8306383.44,8769404.58,8897722.95,9210473.03,9567407.99,9794938.85,10120210.81,10425865.65,10342179.37,10489891.87,10707163.89,10714802.15,10511721.09,10281847.6,10770863.56,10934623.56,10714716.48,10321589.69,9781092.28,9282709.79,2025-02-28,233520993.49
