Id,Value,Date
Sistema,0.68128,2019-12-09
Sistema,0.67762,2019-12-10
Sistema,0.67436,2019-12-11
Sistema,0.67216,2019-12-12
Sistema,0.66997,2019-12-13
Sistema,0.67153,2019-12-14
Sistema,0.67457,2019-12-15
Sistema,0.67252,2019-12-16
Sistema,0.67064,2019-12-17
Sistema,0.66844,2019-12-18
Sistema,0.66532,2019-12-19
Sistema,0.66486,2019-12-20
Sistema,0.66384,2019-12-21
Sistema,0.66372,2019-12-22
Sistema,0.66244,2019-12-23
Sistema,0.66069,2019-12-24
Sistema,0.66177,2019-12-25
Sistema,0.66254,2019-12-26
Sistema,0.66138,2019-12-27
Sistema,0.65851,2019-12-28
Sistema,0.65616,2019-12-29
Sistema,0.65523,2019-12-30
Sistema,0.65831,2019-12-31
Sistema,0.65934,2020-01-01
Sistema,0.65846,2020-01-02
Sistema,0.65589,2020-01-03
Sistema,0.6526,2020-01-04
Sistema,0.64998,2020-01-05
Sistema,0.6471,2020-01-06
Sistema,0.6429,2020-01-07
Sistema,0.63867,2020-01-08
Sistema,0.63392,2020-01-09
Sistema,0.62883,2020-01-10
Sistema,0.62412,2020-01-11
Sistema,0.62012,2020-01-12
Sistema,0.61508,2020-01-13
Sistema,0.61025,2020-01-14
Sistema,0.60538,2020-01-15
Sistema,0.59762,2020-01-16
Sistema,0.59514,2020-01-17
Sistema,0.59078,2020-01-18
Sistema,0.5875,2020-01-19
Sistema,0.58326,2020-01-20
Sistema,0.57954,2020-01-21
Sistema,0.57642,2020-01-22
Sistema,0.5729,2020-01-23
Sistema,0.5689,2020-01-24
Sistema,0.5648,2020-01-25
Sistema,0.56238,2020-01-26
Sistema,0.55905,2020-01-27
Sistema,0.55537,2020-01-28
Sistema,0.551,2020-01-29
Sistema,0.54632,2020-01-30
Sistema,0.54178,2020-01-31
Sistema,0.53765,2020-02-01
Sistema,0.53461,2020-02-02
Sistema,0.52884,2020-02-03
Sistema,0.52542,2020-02-04
Sistema,0.52079,2020-02-05
Sistema,0.51602,2020-02-06
Sistema,0.5109,2020-02-07
Sistema,0.50596,2020-02-08
Sistema,0.50323,2020-02-09
Sistema,0.49774,2020-02-10
Sistema,0.49231,2020-02-11
Sistema,0.48682,2020-02-12
Sistema,0.4814,2020-02-13
Sistema,0.47642,2020-02-14
Sistema,0.47393,2020-02-15
Sistema,0.47125,2020-02-16
Sistema,0.46745,2020-02-17
Sistema,0.46135,2020-02-18
Sistema,0.4553,2020-02-19
Sistema,0.45087,2020-02-20
Sistema,0.44785,2020-02-21
Sistema,0.4472,2020-02-22
Sistema,0.44793,2020-02-23
Sistema,0.44719,2020-02-24
Sistema,0.44659,2020-02-25
Sistema,0.44554,2020-02-26
Sistema,0.44256,2020-02-27
Sistema,0.43797,2020-02-28
Sistema,0.43426,2020-02-29
Sistema,0.43221,2020-03-01
Sistema,0.42877,2020-03-02
Sistema,0.42538,2020-03-03
Sistema,0.42209,2020-03-04
Sistema,0.41707,2020-03-05
Sistema,0.41247,2020-03-06
Sistema,0.40947,2020-03-07
Sistema,0.40699,2020-03-08
Sistema,0.40389,2020-03-09
Sistema,0.39965,2020-03-10
Sistema,0.39734,2020-03-11
Sistema,0.39446,2020-03-12
Sistema,0.3918,2020-03-13
Sistema,0.39124,2020-03-14
Sistema,0.39046,2020-03-15
Sistema,0.38761,2020-03-16
Sistema,0.38494,2020-03-17
Sistema,0.38192,2020-03-18
Sistema,0.37861,2020-03-19
Sistema,0.37635,2020-03-20
Sistema,0.37337,2020-03-21
Sistema,0.37114,2020-03-22
Sistema,0.36729,2020-03-23
Sistema,0.3639,2020-03-24
Sistema,0.36123,2020-03-25
Sistema,0.35861,2020-03-26
Sistema,0.35523,2020-03-27
Sistema,0.35229,2020-03-28
Sistema,0.34912,2020-03-29
Sistema,0.34699,2020-03-30
Sistema,0.3462,2020-03-31
Sistema,0.34875,2020-04-01
Sistema,0.34763,2020-04-02
Sistema,0.34505,2020-04-03
Sistema,0.34412,2020-04-04
Sistema,0.34298,2020-04-05
Sistema,0.34028,2020-04-06
Sistema,0.3414,2020-04-07
Sistema,0.33994,2020-04-08
Sistema,0.33999,2020-04-09
Sistema,0.33908,2020-04-10
Sistema,0.34333,2020-04-11
Sistema,0.34346,2020-04-12
Sistema,0.34155,2020-04-13
Sistema,0.33936,2020-04-14
Sistema,0.33785,2020-04-15
Sistema,0.33504,2020-04-16
Sistema,0.33224,2020-04-17
Sistema,0.33243,2020-04-18
Sistema,0.33214,2020-04-19
Sistema,0.33066,2020-04-20
Sistema,0.33084,2020-04-21
Sistema,0.3296,2020-04-22
Sistema,0.33122,2020-04-23
Sistema,0.32952,2020-04-24
Sistema,0.32656,2020-04-25
Sistema,0.32454,2020-04-26
Sistema,0.32127,2020-04-27
Sistema,0.32151,2020-04-28
Sistema,0.3198,2020-04-29
Sistema,0.31812,2020-04-30
Sistema,0.32102,2020-05-01
Sistema,0.32104,2020-05-02
Sistema,0.32336,2020-05-03
Sistema,0.32395,2020-05-04
Sistema,0.32435,2020-05-05
Sistema,0.32318,2020-05-06
Sistema,0.32706,2020-05-07
Sistema,0.32774,2020-05-08
Sistema,0.3276,2020-05-09
Sistema,0.32768,2020-05-10
Sistema,0.32657,2020-05-11
Sistema,0.32447,2020-05-12
Sistema,0.32532,2020-05-13
Sistema,0.3231,2020-05-14
Sistema,0.32172,2020-05-15
Sistema,0.32299,2020-05-16
Sistema,0.32507,2020-05-17
Sistema,0.32741,2020-05-18
Sistema,0.33341,2020-05-19
Sistema,0.33415,2020-05-20
Sistema,0.33218,2020-05-21
Sistema,0.33083,2020-05-22
Sistema,0.32935,2020-05-23
Sistema,0.3283,2020-05-24
Sistema,0.32832,2020-05-25
Sistema,0.32878,2020-05-26
Sistema,0.33256,2020-05-27
Sistema,0.33668,2020-05-28
Sistema,0.33814,2020-05-29
Sistema,0.34547,2020-05-30
Sistema,0.35162,2020-05-31
Sistema,0.35728,2020-06-01
Sistema,0.36007,2020-06-02
Sistema,0.36176,2020-06-03
Sistema,0.36461,2020-06-04
Sistema,0.36445,2020-06-05
Sistema,0.37074,2020-06-06
Sistema,0.37351,2020-06-07
Sistema,0.37346,2020-06-08
Sistema,0.37264,2020-06-09
Sistema,0.37663,2020-06-10
Sistema,0.38221,2020-06-11
Sistema,0.39161,2020-06-12
Sistema,0.39477,2020-06-13
Sistema,0.39955,2020-06-14
Sistema,0.40595,2020-06-15
Sistema,0.40739,2020-06-16
Sistema,0.41198,2020-06-17
Sistema,0.41429,2020-06-18
Sistema,0.4168,2020-06-19
Sistema,0.42632,2020-06-20
Sistema,0.43703,2020-06-21
Sistema,0.44503,2020-06-22
Sistema,0.45041,2020-06-23
Sistema,0.45251,2020-06-24
Sistema,0.45374,2020-06-25
Sistema,0.4575,2020-06-26
Sistema,0.46156,2020-06-27
Sistema,0.47058,2020-06-28
Sistema,0.47314,2020-06-29
Sistema,0.47457,2020-06-30
Sistema,0.4776,2020-07-01
Sistema,0.48871,2020-07-02
Sistema,0.4944,2020-07-03
Sistema,0.509,2020-07-04
Sistema,0.52109,2020-07-05
Sistema,0.52654,2020-07-06
Sistema,0.53136,2020-07-07
Sistema,0.53649,2020-07-08
Sistema,0.54302,2020-07-09
Sistema,0.54593,2020-07-10
Sistema,0.55369,2020-07-11
Sistema,0.55791,2020-07-12
Sistema,0.5612,2020-07-13
Sistema,0.56547,2020-07-14
Sistema,0.56632,2020-07-15
Sistema,0.56796,2020-07-16
Sistema,0.56901,2020-07-17
Sistema,0.56884,2020-07-18
Sistema,0.56962,2020-07-19
Sistema,0.5703,2020-07-20
Sistema,0.57162,2020-07-21
Sistema,0.57342,2020-07-22
Sistema,0.57507,2020-07-23
Sistema,0.58195,2020-07-24
Sistema,0.59802,2020-07-25
Sistema,0.60593,2020-07-26
Sistema,0.6153,2020-07-27
Sistema,0.62005,2020-07-28
Sistema,0.62127,2020-07-29
Sistema,0.62417,2020-07-30
Sistema,0.6253,2020-07-31
Sistema,0.62582,2020-08-01
Sistema,0.62531,2020-08-02
Sistema,0.62301,2020-08-03
Sistema,0.62037,2020-08-04
Sistema,0.61788,2020-08-05
Sistema,0.61603,2020-08-06
Sistema,0.61458,2020-08-07
Sistema,0.6172,2020-08-08
Sistema,0.61681,2020-08-09
Sistema,0.61498,2020-08-10
Sistema,0.6139,2020-08-11
Sistema,0.61348,2020-08-12
Sistema,0.61625,2020-08-13
Sistema,0.61989,2020-08-14
Sistema,0.62276,2020-08-15
Sistema,0.62557,2020-08-16
Sistema,0.62918,2020-08-17
Sistema,0.62817,2020-08-18
Sistema,0.62782,2020-08-19
Sistema,0.6324,2020-08-20
Sistema,0.63529,2020-08-21
Sistema,0.64193,2020-08-22
Sistema,0.6464,2020-08-23
Sistema,0.64818,2020-08-24
Sistema,0.65115,2020-08-25
Sistema,0.65238,2020-08-26
Sistema,0.65124,2020-08-27
Sistema,0.65195,2020-08-28
Sistema,0.65013,2020-08-29
Sistema,0.65041,2020-08-30
Sistema,0.64782,2020-08-31
Sistema,0.64752,2020-09-01
Sistema,0.64779,2020-09-02
Sistema,0.64746,2020-09-03
Sistema,0.65066,2020-09-04
Sistema,0.6535,2020-09-05
Sistema,0.65709,2020-09-06
Sistema,0.65793,2020-09-07
Sistema,0.66705,2020-09-08
Sistema,0.66743,2020-09-09
Sistema,0.66741,2020-09-10
Sistema,0.66685,2020-09-11
Sistema,0.66846,2020-09-12
Sistema,0.66966,2020-09-13
Sistema,0.66925,2020-09-14
Sistema,0.66819,2020-09-15
Sistema,0.66851,2020-09-16
Sistema,0.66805,2020-09-17
Sistema,0.67094,2020-09-18
Sistema,0.67452,2020-09-19
Sistema,0.67863,2020-09-20
Sistema,0.68162,2020-09-21
Sistema,0.6835,2020-09-22
Sistema,0.68543,2020-09-23
Sistema,0.68655,2020-09-24
Sistema,0.68727,2020-09-25
Sistema,0.68812,2020-09-26
Sistema,0.69054,2020-09-27
Sistema,0.68955,2020-09-28
Sistema,0.68811,2020-09-29
Sistema,0.68928,2020-09-30
Sistema,0.68858,2020-10-01
Sistema,0.6886,2020-10-02
Sistema,0.6865,2020-10-03
Sistema,0.69096,2020-10-04
Sistema,0.69194,2020-10-05
Sistema,0.69392,2020-10-06
Sistema,0.69236,2020-10-07
Sistema,0.69232,2020-10-08
Sistema,0.69231,2020-10-09
Sistema,0.69099,2020-10-10
Sistema,0.68873,2020-10-11
Sistema,0.68778,2020-10-12
Sistema,0.68847,2020-10-13
Sistema,0.68896,2020-10-14
Sistema,0.68733,2020-10-15
Sistema,0.68541,2020-10-16
Sistema,0.68305,2020-10-17
Sistema,0.68285,2020-10-18
Sistema,0.68194,2020-10-19
Sistema,0.67963,2020-10-20
Sistema,0.67763,2020-10-21
Sistema,0.67847,2020-10-22
Sistema,0.67762,2020-10-23
Sistema,0.68078,2020-10-24
Sistema,0.68074,2020-10-25
Sistema,0.67964,2020-10-26
Sistema,0.677,2020-10-27
Sistema,0.67593,2020-10-28
Sistema,0.67457,2020-10-29
Sistema,0.67206,2020-10-30
Sistema,0.67853,2020-10-31
Sistema,0.68899,2020-11-01
Sistema,0.69057,2020-11-02
Sistema,0.69127,2020-11-03
Sistema,0.69061,2020-11-04
Sistema,0.69151,2020-11-05
Sistema,0.69355,2020-11-06
Sistema,0.69377,2020-11-07
Sistema,0.69579,2020-11-08
Sistema,0.69553,2020-11-09
Sistema,0.69879,2020-11-10
Sistema,0.7094,2020-11-11
Sistema,0.71417,2020-11-12
Sistema,0.72622,2020-11-13
Sistema,0.73418,2020-11-14
Sistema,0.73969,2020-11-15
Sistema,0.74622,2020-11-16
Sistema,0.75054,2020-11-17
Sistema,0.75671,2020-11-18
Sistema,0.75939,2020-11-19
Sistema,0.75941,2020-11-20
Sistema,0.76155,2020-11-21
Sistema,0.76268,2020-11-22
Sistema,0.76182,2020-11-23
Sistema,0.76122,2020-11-24
Sistema,0.75959,2020-11-25
Sistema,0.75891,2020-11-26
Sistema,0.75483,2020-11-27
Sistema,0.76296,2020-11-28
Sistema,0.76676,2020-11-29
Sistema,0.76546,2020-11-30
Sistema,0.76486,2020-12-01
Sistema,0.76516,2020-12-02
Sistema,0.76922,2020-12-03
Sistema,0.76831,2020-12-04
Sistema,0.76678,2020-12-05
Sistema,0.76754,2020-12-06
Sistema,0.76702,2020-12-07
Sistema,0.76572,2020-12-08
Sistema,0.7613,2020-12-09
Sistema,0.75928,2020-12-10
Sistema,0.75447,2020-12-11
Sistema,0.75083,2020-12-12
Sistema,0.74835,2020-12-13
Sistema,0.74456,2020-12-14
Sistema,0.74222,2020-12-15
Sistema,0.73914,2020-12-16
Sistema,0.73589,2020-12-17
Sistema,0.73313,2020-12-18
Sistema,0.73106,2020-12-19
Sistema,0.73057,2020-12-20
Sistema,0.7252,2020-12-21
Sistema,0.72541,2020-12-22
Sistema,0.72245,2020-12-23
Sistema,0.7216,2020-12-24
Sistema,0.72438,2020-12-25
Sistema,0.72553,2020-12-26
Sistema,0.72476,2020-12-27
Sistema,0.72359,2020-12-28
Sistema,0.7216,2020-12-29
Sistema,0.7197,2020-12-30
Sistema,0.71882,2020-12-31
Sistema,0.7192,2021-01-01
Sistema,0.71863,2021-01-02
Sistema,0.71867,2021-01-03
Sistema,0.71612,2021-01-04
Sistema,0.71331,2021-01-05
Sistema,0.71026,2021-01-06
Sistema,0.70781,2021-01-07
Sistema,0.70703,2021-01-08
Sistema,0.7061,2021-01-09
Sistema,0.70676,2021-01-10
Sistema,0.71037,2021-01-11
Sistema,0.70925,2021-01-12
Sistema,0.70585,2021-01-13
Sistema,0.70138,2021-01-14
Sistema,0.69612,2021-01-15
Sistema,0.6911,2021-01-16
Sistema,0.68766,2021-01-17
Sistema,0.68149,2021-01-18
Sistema,0.67623,2021-01-19
Sistema,0.67109,2021-01-20
Sistema,0.66531,2021-01-21
Sistema,0.66069,2021-01-22
Sistema,0.65822,2021-01-23
Sistema,0.65677,2021-01-24
Sistema,0.65424,2021-01-25
Sistema,0.65077,2021-01-26
Sistema,0.64658,2021-01-27
Sistema,0.6419,2021-01-28
Sistema,0.63642,2021-01-29
Sistema,0.63168,2021-01-30
Sistema,0.62779,2021-01-31
Sistema,0.62272,2021-02-01
Sistema,0.61754,2021-02-02
Sistema,0.6138,2021-02-03
Sistema,0.60857,2021-02-04
Sistema,0.60515,2021-02-05
Sistema,0.60115,2021-02-06
Sistema,0.59757,2021-02-07
Sistema,0.59263,2021-02-08
Sistema,0.59059,2021-02-09
Sistema,0.58685,2021-02-10
Sistema,0.58279,2021-02-11
Sistema,0.57886,2021-02-12
Sistema,0.5752,2021-02-13
Sistema,0.57227,2021-02-14
Sistema,0.56908,2021-02-15
Sistema,0.56432,2021-02-16
Sistema,0.55909,2021-02-17
Sistema,0.55461,2021-02-18
Sistema,0.55186,2021-02-19
Sistema,0.54837,2021-02-20
Sistema,0.54676,2021-02-21
Sistema,0.54447,2021-02-22
Sistema,0.54131,2021-02-23
Sistema,0.5371,2021-02-24
Sistema,0.53552,2021-02-25
Sistema,0.53419,2021-02-26
Sistema,0.53501,2021-02-27
Sistema,0.53492,2021-02-28
Sistema,0.53383,2021-03-01
Sistema,0.5343,2021-03-02
Sistema,0.53364,2021-03-03
Sistema,0.53175,2021-03-04
Sistema,0.5303,2021-03-05
Sistema,0.52979,2021-03-06
Sistema,0.53252,2021-03-07
Sistema,0.53631,2021-03-08
Sistema,0.53528,2021-03-09
Sistema,0.53362,2021-03-10
Sistema,0.53147,2021-03-11
Sistema,0.53369,2021-03-12
Sistema,0.53635,2021-03-13
Sistema,0.5375,2021-03-14
Sistema,0.53932,2021-03-15
Sistema,0.54302,2021-03-16
Sistema,0.54661,2021-03-17
Sistema,0.55232,2021-03-18
Sistema,0.5549,2021-03-19
Sistema,0.55881,2021-03-20
Sistema,0.56203,2021-03-21
Sistema,0.56555,2021-03-22
Sistema,0.56566,2021-03-23
Sistema,0.56939,2021-03-24
Sistema,0.56921,2021-03-25
Sistema,0.57098,2021-03-26
Sistema,0.57415,2021-03-27
Sistema,0.57499,2021-03-28
Sistema,0.57489,2021-03-29
Sistema,0.57808,2021-03-30
Sistema,0.57875,2021-03-31
Sistema,0.57946,2021-04-01
Sistema,0.5802,2021-04-02
Sistema,0.5831,2021-04-03
Sistema,0.5864,2021-04-04
Sistema,0.58762,2021-04-05
Sistema,0.59195,2021-04-06
Sistema,0.59283,2021-04-07
Sistema,0.59315,2021-04-08
Sistema,0.59974,2021-04-09
Sistema,0.60065,2021-04-10
Sistema,0.60154,2021-04-11
Sistema,0.611,2021-04-12
Sistema,0.6109,2021-04-13
Sistema,0.60963,2021-04-14
Sistema,0.60957,2021-04-15
Sistema,0.61046,2021-04-16
Sistema,0.61312,2021-04-17
Sistema,0.61472,2021-04-18
Sistema,0.61431,2021-04-19
Sistema,0.61125,2021-04-20
Sistema,0.60939,2021-04-21
Sistema,0.60633,2021-04-22
Sistema,0.60699,2021-04-23
Sistema,0.60622,2021-04-24
Sistema,0.60536,2021-04-25
Sistema,0.60328,2021-04-26
Sistema,0.60523,2021-04-27
Sistema,0.60788,2021-04-28
Sistema,0.61444,2021-04-29
Sistema,0.62808,2021-04-30
Sistema,0.63326,2021-05-01
Sistema,0.6436,2021-05-02
Sistema,0.6592,2021-05-03
Sistema,0.67006,2021-05-04
Sistema,0.70477,2021-05-05
Sistema,0.68532,2021-05-06
Sistema,0.69141,2021-05-07
Sistema,0.70034,2021-05-08
Sistema,0.71034,2021-05-09
Sistema,0.72371,2021-05-10
Sistema,0.72899,2021-05-11
Sistema,0.73352,2021-05-12
Sistema,0.7373,2021-05-13
Sistema,0.73944,2021-05-14
Sistema,0.74239,2021-05-15
Sistema,0.74959,2021-05-16
Sistema,0.76441,2021-05-17
Sistema,0.77564,2021-05-18
Sistema,0.77841,2021-05-19
Sistema,0.77715,2021-05-20
Sistema,0.77467,2021-05-21
Sistema,0.77528,2021-05-22
Sistema,0.77785,2021-05-23
Sistema,0.77918,2021-05-24
Sistema,0.78462,2021-05-25
Sistema,0.78687,2021-05-26
Sistema,0.78964,2021-05-27
Sistema,0.79026,2021-05-28
Sistema,0.79308,2021-05-29
Sistema,0.79728,2021-05-30
Sistema,0.80143,2021-05-31
Sistema,0.81316,2021-06-01
Sistema,0.81533,2021-06-02
Sistema,0.81514,2021-06-03
Sistema,0.81331,2021-06-04
Sistema,0.8097,2021-06-05
Sistema,0.811,2021-06-06
Sistema,0.81002,2021-06-07
Sistema,0.81946,2021-06-08
Sistema,0.82291,2021-06-09
Sistema,0.82224,2021-06-10
Sistema,0.82357,2021-06-11
Sistema,0.82802,2021-06-12
Sistema,0.83329,2021-06-13
Sistema,0.83757,2021-06-14
Sistema,0.83785,2021-06-15
Sistema,0.83753,2021-06-16
Sistema,0.83609,2021-06-17
Sistema,0.83614,2021-06-18
Sistema,0.83737,2021-06-19
Sistema,0.84872,2021-06-20
Sistema,0.8543,2021-06-21
Sistema,0.85391,2021-06-22
Sistema,0.85219,2021-06-23
Sistema,0.85348,2021-06-24
Sistema,0.85197,2021-06-25
Sistema,0.85038,2021-06-26
Sistema,0.84828,2021-06-27
Sistema,0.84581,2021-06-28
Sistema,0.84392,2021-06-29
Sistema,0.84256,2021-06-30
Sistema,0.84176,2021-07-01
Sistema,0.84164,2021-07-02
Sistema,0.83711,2021-07-03
Sistema,0.83589,2021-07-04
Sistema,0.83424,2021-07-05
Sistema,0.83269,2021-07-06
Sistema,0.82905,2021-07-07
Sistema,0.83127,2021-07-08
Sistema,0.8364,2021-07-09
Sistema,0.83798,2021-07-10
Sistema,0.8435,2021-07-11
Sistema,0.84306,2021-07-12
Sistema,0.84372,2021-07-13
Sistema,0.8436,2021-07-14
Sistema,0.8427,2021-07-15
Sistema,0.84499,2021-07-16
Sistema,0.8494,2021-07-17
Sistema,0.85263,2021-07-18
Sistema,0.85106,2021-07-19
Sistema,0.84986,2021-07-20
Sistema,0.85211,2021-07-21
Sistema,0.85495,2021-07-22
Sistema,0.85953,2021-07-23
Sistema,0.85785,2021-07-24
Sistema,0.86145,2021-07-25
Sistema,0.86109,2021-07-26
Sistema,0.86209,2021-07-27
Sistema,0.86083,2021-07-28
Sistema,0.8594,2021-07-29
Sistema,0.86206,2021-07-30
Sistema,0.85976,2021-07-31
Sistema,0.85839,2021-08-01
Sistema,0.85612,2021-08-02
Sistema,0.85462,2021-08-03
Sistema,0.85241,2021-08-04
Sistema,0.84923,2021-08-05
Sistema,0.84546,2021-08-06
Sistema,0.84283,2021-08-07
Sistema,0.84155,2021-08-08
Sistema,0.83925,2021-08-09
Sistema,0.84259,2021-08-10
Sistema,0.84314,2021-08-11
Sistema,0.84741,2021-08-12
Sistema,0.85153,2021-08-13
Sistema,0.85588,2021-08-14
Sistema,0.86021,2021-08-15
Sistema,0.86145,2021-08-16
Sistema,0.86657,2021-08-17
Sistema,0.86795,2021-08-18
Sistema,0.86859,2021-08-19
Sistema,0.86949,2021-08-20
Sistema,0.86862,2021-08-21
Sistema,0.86778,2021-08-22
Sistema,0.87001,2021-08-23
Sistema,0.87046,2021-08-24
Sistema,0.87135,2021-08-25
Sistema,0.8703,2021-08-26
Sistema,0.86774,2021-08-27
Sistema,0.86748,2021-08-28
Sistema,0.86596,2021-08-29
Sistema,0.86763,2021-08-30
Sistema,0.86783,2021-08-31
Sistema,0.86734,2021-09-01
Sistema,0.86448,2021-09-02
Sistema,0.86103,2021-09-03
Sistema,0.85955,2021-09-04
Sistema,0.86212,2021-09-05
Sistema,0.86241,2021-09-06
Sistema,0.86398,2021-09-07
Sistema,0.86417,2021-09-08
Sistema,0.86146,2021-09-09
Sistema,0.85911,2021-09-10
Sistema,0.86068,2021-09-11
Sistema,0.85998,2021-09-12
Sistema,0.85797,2021-09-13
Sistema,0.85438,2021-09-14
Sistema,0.85426,2021-09-15
Sistema,0.85148,2021-09-16
Sistema,0.84717,2021-09-17
Sistema,0.84366,2021-09-18
Sistema,0.84319,2021-09-19
Sistema,0.84044,2021-09-20
Sistema,0.84227,2021-09-21
Sistema,0.8449,2021-09-22
Sistema,0.85445,2021-09-23
Sistema,0.85449,2021-09-24
Sistema,0.85239,2021-09-25
Sistema,0.85028,2021-09-26
Sistema,0.84674,2021-09-27
Sistema,0.84419,2021-09-28
Sistema,0.84369,2021-09-29
Sistema,0.84571,2021-09-30
Sistema,0.84478,2021-10-01
Sistema,0.84551,2021-10-02
Sistema,0.84555,2021-10-03
Sistema,0.84262,2021-10-04
Sistema,0.84085,2021-10-05
Sistema,0.8431,2021-10-06
Sistema,0.84436,2021-10-07
Sistema,0.84278,2021-10-08
Sistema,0.84076,2021-10-09
Sistema,0.84083,2021-10-10
Sistema,0.84156,2021-10-11
Sistema,0.83883,2021-10-12
Sistema,0.83732,2021-10-13
Sistema,0.83656,2021-10-14
Sistema,0.83546,2021-10-15
Sistema,0.83895,2021-10-16
Sistema,0.84209,2021-10-17
Sistema,0.84061,2021-10-18
Sistema,0.8395,2021-10-19
Sistema,0.83859,2021-10-20
Sistema,0.83789,2021-10-21
Sistema,0.83824,2021-10-22
Sistema,0.83695,2021-10-23
Sistema,0.83608,2021-10-24
Sistema,0.83389,2021-10-25
Sistema,0.83763,2021-10-26
Sistema,0.84214,2021-10-27
Sistema,0.84373,2021-10-28
Sistema,0.8458,2021-10-29
Sistema,0.84638,2021-10-30
Sistema,0.84834,2021-10-31
Sistema,0.84899,2021-11-01
Sistema,0.84803,2021-11-02
Sistema,0.85007,2021-11-03
Sistema,0.85443,2021-11-04
Sistema,0.85196,2021-11-05
Sistema,0.84868,2021-11-06
Sistema,0.84781,2021-11-07
Sistema,0.84667,2021-11-08
Sistema,0.84724,2021-11-09
Sistema,0.84797,2021-11-10
Sistema,0.8471,2021-11-11
Sistema,0.84536,2021-11-12
Sistema,0.8458,2021-11-13
Sistema,0.84628,2021-11-14
Sistema,0.84552,2021-11-15
Sistema,0.84228,2021-11-16
Sistema,0.83893,2021-11-17
Sistema,0.83519,2021-11-18
Sistema,0.83241,2021-11-19
Sistema,0.83241,2021-11-20
Sistema,0.83177,2021-11-21
Sistema,0.83033,2021-11-22
Sistema,0.83204,2021-11-23
Sistema,0.83564,2021-11-24
Sistema,0.8404,2021-11-25
Sistema,0.84465,2021-11-26
Sistema,0.84772,2021-11-27
Sistema,0.8475,2021-11-28
Sistema,0.8465,2021-11-29
Sistema,0.84631,2021-11-30
Sistema,0.84661,2021-12-01
Sistema,0.84431,2021-12-02
Sistema,0.84229,2021-12-03
Sistema,0.84122,2021-12-04
Sistema,0.8401,2021-12-05
Sistema,0.8373,2021-12-06
Sistema,0.83336,2021-12-07
Sistema,0.83018,2021-12-08
Sistema,0.82592,2021-12-09
Sistema,0.82202,2021-12-10
Sistema,0.81923,2021-12-11
Sistema,0.81908,2021-12-12
Sistema,0.81713,2021-12-13
Sistema,0.81392,2021-12-14
Sistema,0.81073,2021-12-15
Sistema,0.80759,2021-12-16
Sistema,0.80483,2021-12-17
Sistema,0.80385,2021-12-18
Sistema,0.80282,2021-12-19
Sistema,0.80085,2021-12-20
Sistema,0.79974,2021-12-21
Sistema,0.79883,2021-12-22
Sistema,0.79753,2021-12-23
Sistema,0.79615,2021-12-24
Sistema,0.79499,2021-12-25
Sistema,0.79537,2021-12-26
Sistema,0.79487,2021-12-27
Sistema,0.79375,2021-12-28
Sistema,0.79316,2021-12-29
Sistema,0.79219,2021-12-30
Sistema,0.79052,2021-12-31
Sistema,0.79065,2022-01-01
Sistema,0.79012,2022-01-02
Sistema,0.78786,2022-01-03
Sistema,0.78436,2022-01-04
Sistema,0.77895,2022-01-05
Sistema,0.77623,2022-01-06
Sistema,0.77386,2022-01-07
Sistema,0.7697,2022-01-08
Sistema,0.76606,2022-01-09
Sistema,0.76263,2022-01-10
Sistema,0.75815,2022-01-11
Sistema,0.75422,2022-01-12
Sistema,0.75104,2022-01-13
Sistema,0.75074,2022-01-14
Sistema,0.7478,2022-01-15
Sistema,0.74468,2022-01-16
Sistema,0.7403,2022-01-17
Sistema,0.73587,2022-01-18
Sistema,0.73063,2022-01-19
Sistema,0.72496,2022-01-20
Sistema,0.71945,2022-01-21
Sistema,0.7162,2022-01-22
Sistema,0.71262,2022-01-23
Sistema,0.70766,2022-01-24
Sistema,0.705,2022-01-25
Sistema,0.70096,2022-01-26
Sistema,0.69644,2022-01-27
Sistema,0.69159,2022-01-28
Sistema,0.68692,2022-01-29
Sistema,0.68301,2022-01-30
Sistema,0.67796,2022-01-31
Sistema,0.6725,2022-02-01
Sistema,0.66674,2022-02-02
Sistema,0.66135,2022-02-03
Sistema,0.65569,2022-02-04
Sistema,0.65201,2022-02-05
Sistema,0.65025,2022-02-06
Sistema,0.64733,2022-02-07
Sistema,0.64532,2022-02-08
Sistema,0.64342,2022-02-09
Sistema,0.63943,2022-02-10
Sistema,0.63012,2022-02-11
Sistema,0.62606,2022-02-12
Sistema,0.62326,2022-02-13
Sistema,0.61954,2022-02-14
Sistema,0.61582,2022-02-15
Sistema,0.61169,2022-02-16
Sistema,0.60682,2022-02-17
Sistema,0.6046,2022-02-18
Sistema,0.60248,2022-02-19
Sistema,0.60282,2022-02-20
Sistema,0.60252,2022-02-21
Sistema,0.60051,2022-02-22
Sistema,0.59695,2022-02-23
Sistema,0.59272,2022-02-24
Sistema,0.5899,2022-02-25
Sistema,0.5882,2022-02-26
Sistema,0.58911,2022-02-27
Sistema,0.59309,2022-02-28
Sistema,0.59618,2022-03-01
Sistema,0.59915,2022-03-02
Sistema,0.60033,2022-03-03
Sistema,0.59951,2022-03-04
Sistema,0.59908,2022-03-05
Sistema,0.60496,2022-03-06
Sistema,0.60716,2022-03-07
Sistema,0.60572,2022-03-08
Sistema,0.60221,2022-03-09
Sistema,0.59922,2022-03-10
